Nome,Classe,CNPJ,Pais Sede,Ativo /|Cancelado,ID da|empresa,Setor NAICS|ult disponiv,Setor|Economática,Tipo de Ativo,Bolsa,Código,ISIN,Meses|Dez 2011|no exercício|consolid:sim*,Ativo Tot|Dez 2011|em moeda orig|consolid:sim*,Patrim Liq|Dez 2011|em moeda orig|consolid:sim*,Receita|Dez 2011|em moeda orig|no exercício|consolid:sim*,Lucro Bruto|Dez 2011|em moeda orig|no exercício|consolid:sim*,Lucro Liq|Dez 2011|em moeda orig|no exercício|consolid:sim*,Moeda dos|Balanços,Qtd Ações|Outstanding|da classe|31Dez11,LPA|Dez 2011|em moeda orig|de 12 meses|consolid:sim*|ajust p/ prov,VPA|Dez 2011|em moeda orig|consolid:sim*|ajust p/ prov,Vendas/Acao|Dez 2011|em moeda orig|de 12 meses|consolid:sim*|ajust p/ prov,Divid por Ação|31Dez11|1 anos|em moeda orig,Div Yld (fim)|31Dez11|no Ano|em moeda orig,Div Yld (inic)|31Dez11|1 anos|em moeda orig,PrinAcion|31/12/2011|1.Maior|Sem Voto,AcPossuid|31/12/2011|1.Maior|Sem Voto,PrinAcion|31/12/2011|2.Maior|Sem Voto,AcPossuid|31/12/2011|2.Maior|Sem Voto,PrinAcion|31/12/2011|3.Maior|Sem Voto,AcPossuid|31/12/2011|3.Maior|Sem Voto,PrinAcion|31/12/2011|4.Maior|Sem Voto,AcPossuid|31/12/2011|4.Maior|Sem Voto,PrinAcion|31/12/2011|5.Maior|Sem Voto,AcPossuid|31/12/2011|5.Maior|Sem Voto,PrinAcion|31/12/2011|6.Maior|Sem Voto,AcPossuid|31/12/2011|6.Maior|Sem Voto,PrinAcion|31/12/2011|7.Maior|Sem Voto,AcPossuid|31/12/2011|7.Maior|Sem Voto,PrinAcion|31/12/2011|8.Maior|Sem Voto,AcPossuid|31/12/2011|8.Maior|Sem Voto,PrinAcion|31/12/2011|9.Maior|Sem Voto,AcPossuid|31/12/2011|9.Maior|Sem Voto,PrinAcion|31/12/2011|10.Maior|Sem Voto,AcPossuid|31/12/2011|10.Maior|Sem Voto,PrinAcion|31/12/2011|1.Maior|Com Voto,AcPossuid|31/12/2011|1.Maior|Com Voto,PrinAcion|31/12/2011|2.Maior|Com Voto,AcPossuid|31/12/2011|2.Maior|Com Voto,PrinAcion|31/12/2011|3.Maior|Com Voto,AcPossuid|31/12/2011|3.Maior|Com Voto,PrinAcion|31/12/2011|4.Maior|Com Voto,AcPossuid|31/12/2011|4.Maior|Com Voto,PrinAcion|31/12/2011|5.Maior|Com Voto,AcPossuid|31/12/2011|5.Maior|Com Voto,PrinAcion|31/12/2011|6.Maior|Com Voto,AcPossuid|31/12/2011|6.Maior|Com Voto,PrinAcion|31/12/2011|7.Maior|Com Voto,AcPossuid|31/12/2011|7.Maior|Com Voto,PrinAcion|31/12/2011|8.Maior|Com Voto,AcPossuid|31/12/2011|8.Maior|Com Voto,PrinAcion|31/12/2011|9.Maior|Com Voto,AcPossuid|31/12/2011|9.Maior|Com Voto,PrinAcion|31/12/2011|10.Maior|Com Voto,AcPossuid|31/12/2011|10.Maior|Com Voto
Yara Brasil,PN,92660604000182,BR,cancelado,14,Indústria de fertilizantes e pesticidas,Química,Ação,Bovespa,ILMD4,BRILMDACNPR1,-,-,-,-,-,-,Real,16166000,-,-,-,0.5362,-,2.1,Fertilizer Holdings As,15298113,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fertilizer Holdings As,43499698,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Zivi,PN,-,BR,cancelado,1184,Indústria de ferramentas de metal não motorizadas e cutelaria,Siderur & Metalur,Ação,Bovespa,ZIVI4,-,-,-,-,-,-,-,Real,55402000,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Finan,PNAf,-,BR,ativo,FNA,-,-,ETF,Bovespa,FNAM11,BRFNAMCTF013,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Finor,PNAf,-,BR,ativo,FNO,-,-,ETF,Bovespa,FNOR11,BRFNORCTF013,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fundo Ip.Com,,-,BR,ativo,Fundo IP.COM,Outros fundos,Fundos,ETF,Bovespa,FIPC11,-,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishares Bova Ci,,10406511000161,BR,ativo,Bova,-,-,ETF,Bovespa,BOVA11,BRBOVACTF003,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishares Ibrx Indice Brasil,,11455378000104,BR,ativo,brax,-,-,ETF,Bovespa,BRAX11,BRBRAXCTF002,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishares Ind Carb Ef,,15562377000101,BR,ativo,ecoo,-,-,ETF,Bovespa,ECOO11,BRECOOCTF008,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishares Indice BMF&Bovespa,,11455397000122,BR,ativo,csmo,-,-,ETF,Bovespa,CSMO11,BRCSMOCTF002,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishares Indice Bmfbovespa Imo,,11455392000108,BR,ativo,mobi,-,-,ETF,Bovespa,MOBI11,BRMOBICTF005,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishares Mila Ci,,10406499000195,BR,ativo,Mila,-,-,ETF,Bovespa,MILA11,BRMILACTF003,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishares Smal Ci,,10406600000108,BR,ativo,Smal,-,-,ETF,Bovespa,SMAL11,BRSMALCTF002,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishares Utip Ci,,14521194000185,BR,ativo,utip,-,-,ETF,Bovespa,UTIP11,BRUTIPCTF007,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
It Now Idiv,,13416245000146,BR,ativo,divo,-,-,ETF,Bovespa,DIVO11,BRDIVOCTF002,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
It Now Ifnc Fundo de Indice,,11961094000181,BR,ativo,Find,-,-,ETF,Bovespa,FIND11,BRFINDCTF007,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
It Now Igct Fundo de Indice,,11184136000115,BR,ativo,Gove,-,-,ETF,Bovespa,GOVE11,BRGOVECTF004,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
It Now Imat,,13416228000109,BR,ativo,Matb,-,-,ETF,Bovespa,MATB11,BRMATBCTF001,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
It Now Ise Fundo de Indice,,12984444000198,BR,ativo,Isus,-,-,ETF,Bovespa,ISUS11,BRISUSCTF003,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pibb Ind Brasil 50,,6323688000127,BR,ativo,PIBB-BRA-50,-,-,ETF,Bovespa,PIBB11,BRPIBBCTF005,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII A Branca,,3251720000118,BR,ativo,fpab11,-,-,Fundo (closed end),Bovespa,FPAB11,BRFPABCTF011,-,-,-,-,-,-,Real,-,-,-,-,26.6,8.4,8.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Abc Imob,,1201140000190,BR,ativo,abcp11,-,-,Fundo (closed end),Bovespa,ABCP11,BRABCPCTF000,-,-,-,-,-,-,Real,-,-,-,-,0.5373605,6.8,6.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Aesapar,,13873457000152,BR,ativo,aefi11,-,-,Fundo (closed end),Bovespa,AEFI11,BRAEFICTF002,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Almirant,,5562312000102,BR,ativo,famb11b,-,-,Fundo (closed end),Bovespa,FAMB11B,BRFAMBCTF018,-,-,-,-,-,-,Real,-,-,-,-,187.39971242,5.0,6.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Ancar Ic,,7789135000127,BR,ativo,ancr11b,-,-,Fundo (closed end),Bovespa,ANCR11B,BRANCRCTF001,-,-,-,-,-,-,Real,-,-,-,-,9.24403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Anh Educ,,11179118000145,BR,ativo,faed11b,-,-,Fundo (closed end),Bovespa,FAED11B,BRFAEDCTF003,-,-,-,-,-,-,Real,-,-,-,-,11.73241217,9.6,9.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Aquilla,,13555918000149,BR,ativo,aqll11b,-,-,Fundo (closed end),Bovespa,AQLL11B,BRAQLLCTF008,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII BB Corp,,12681340000104,BR,ativo,bbrc11,-,-,Fundo (closed end),Bovespa,BBRC11,BRBBRCCTF004,-,-,-,-,-,-,Real,-,-,-,-,2.651832,2.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII BB Progr,,7000400000146,BR,ativo,bbf111b,-,-,Fundo (closed end),Bovespa,BBFI11B,BRBBFICTF006,-,-,-,-,-,-,Real,-,-,-,-,282.939745,7.6,11.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Bbrpap,,15394563000189,BR,ativo,rndp11,-,-,Fundo (closed end),Bovespa,RNDP11,BRRNDPCTF007,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Bc Ffii,,11026627000138,BR,ativo,bcff11b,-,-,Fundo (closed end),Bovespa,BCFF11B,BRBCFFCTF000,-,-,-,-,-,-,Real,-,-,-,-,11.112049365,11.0,10.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Bcref I,,8924783000101,BR,ativo,brcr11b,-,-,Fundo (closed end),Bovespa,BRCR11B,BRBRCRCTF000,-,-,-,-,-,-,Real,-,-,-,-,6835,5.3,6.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Bm Thera,,13966653000171,BR,ativo,trha11b,-,-,Fundo (closed end),Bovespa,THRA11B,BRTHRACTF007,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Bmbrc Lc,,14376247000111,BR,ativo,bmlc11b,-,-,Fundo (closed end),Bovespa,BMLC11B,BRBMLCCTF004,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Brasilio,,2027437000144,BR,ativo,bmii11,-,-,Fundo (closed end),Bovespa,BMII11,BRBMIICTF007,-,-,-,-,-,-,Real,-,-,-,-,33.276944286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII C Jardim,,10347985000180,BR,ativo,bbvj11,-,-,Fundo (closed end),Bovespa,BBVJ11,BRBBVJCTF001,-,-,-,-,-,-,Real,-,-,-,-,8.938673,8.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Campusfl,,11602654000101,BR,ativo,FCFL11B,-,-,Fundo (closed end),Bovespa,FCFL11B,BRFCFLCTF009,-,-,-,-,-,-,Real,-,-,-,-,99.6,9.6,9.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Cenesp,,13551286000145,BR,ativo,cnes11b,-,-,Fundo (closed end),Bovespa,CNES11B,BRCNESCTF001,-,-,-,-,-,-,Real,-,-,-,-,3.590511112,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Criança,,4066582000160,BR,ativo,hcri11b,-,-,Fundo (closed end),Bovespa,HCRI11B,BRHCRICTF006,-,-,-,-,-,-,Real,-,-,-,-,27.31318935,11.5,8.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII CSHG Bc,,11160521000122,BR,ativo,csbc11,-,-,Fundo (closed end),Bovespa,CSBC11,BRCSBCCTF000,-,-,-,-,-,-,Real,-,-,-,-,124.95,12.0,10.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII CSHG Desenv,,12809972000100,BR,ativo,Cshp11b,-,-,Fundo (closed end),Bovespa,CSHP11B,BRCSHPCTF009,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII CSHG Log,,11728688000147,BR,ativo,hglg11,-,-,Fundo (closed end),Bovespa,HGLG11,BRHGLGCTF004,-,-,-,-,-,-,Real,-,-,-,-,86.17,7.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Cshgjhsf,,11260134000168,BR,ativo,HGJH11,-,-,Fundo (closed end),Bovespa,HGJH11,BRHGJHCTF006,-,-,-,-,-,-,Real,-,-,-,-,97.4,8.9,9.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Cshgshop,,8431747000106,BR,ativo,hgbs11,-,-,Fundo (closed end),Bovespa,HGBS11,BRHGBSCTF000,-,-,-,-,-,-,Real,-,-,-,-,132,8.2,8.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Cx Cedae,,10991914000115,BR,ativo,cxce11b,-,-,Fundo (closed end),Bovespa,CXCE11B,BRCXCECTF004,-,-,-,-,-,-,Real,-,-,-,-,76.80279898,4.7,5.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Cx Trx,,12887506000143,BR,ativo,cxtl11,-,-,Fundo (closed end),Bovespa,CXTL11,BRCXTLCTF003,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII D Pedro,,10869155000112,BR,ativo,pqdp11,-,-,Fundo (closed end),Bovespa,PQDP11,BRPQDPCTF004,-,-,-,-,-,-,Real,-,-,-,-,101.76986,8.2,8.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Dovel,,10522648000181,BR,ativo,dovl11b,-,-,Fundo (closed end),Bovespa,DOVL11B,BRDOVLCTF006,-,-,-,-,-,-,Real,-,-,-,-,53.017385857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Europar,,59148775000151,BR,ativo,euro11,-,-,Fundo (closed end),Bovespa,EURO11,BREUROCTF011,-,-,-,-,-,-,Real,-,-,-,-,16.32,8.6,8.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Excellence,,9552812000114,BR,ativo,fexc11b,-,-,Fundo (closed end),Bovespa,FEXC11B,BRFEXCCTF007,-,-,-,-,-,-,Real,-,-,-,-,15.27454041,13.4,14.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Fator Ve,,11664201000100,BR,ativo,VRTA11,-,-,Fundo (closed end),Bovespa,VRTA11,BRVRTACTF008,-,-,-,-,-,-,Real,-,-,-,-,1.78763,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Floripa,,10375382000191,BR,ativo,flrp11b,-,-,Fundo (closed end),Bovespa,FLRP11B,BRFLRPCTF006,-,-,-,-,-,-,Real,-,-,-,-,105.6,11.0,9.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Gwi Log,,11091198000182,BR,ativo,gwic11,-,-,Fundo (closed end),Bovespa,GWIC11,BRGWICCTF008,-,-,-,-,-,-,Real,-,-,-,-,14.15283304,8.4,10.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII HG Real,,9072017000129,BR,ativo,hgre11,-,-,Fundo (closed end),Bovespa,HGRE11,BRHGRECTF006,-,-,-,-,-,-,Real,-,-,-,-,119.6,8.1,9.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Higienop,,3507519000159,BR,ativo,shph11,-,-,Fundo (closed end),Bovespa,SHPH11,BRSHPHCTF008,-,-,-,-,-,-,Real,-,-,-,-,29.63,6.6,6.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Hotel Mx,,8706065000169,BR,ativo,htmx11b,-,-,Fundo (closed end),Bovespa,HTMX11B,BRHTMXCTF000,-,-,-,-,-,-,Real,-,-,-,-,29.537837778,12.8,15.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Indl BR,,14217108000145,BR,ativo,fiib11,-,-,Fundo (closed end),Bovespa,FIIB11,BRFIIBCTF001,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Js Real,,13371132000171,BR,ativo,jsre11,-,-,Fundo (closed end),Bovespa,JSRE11,BRJSRECTF007,-,-,-,-,-,-,Real,-,-,-,-,40.1027697,4.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Js Renda,,13842733000115,BR,ativo,JSIM11,-,-,Fundo (closed end),Bovespa,JSIM11,BRJSIMCTF009,-,-,-,-,-,-,Franc Switzerland,-,-,-,-,6.0088749,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Kii Real,,14423780000197,BR,ativo,knre11,-,-,Fundo (closed end),Bovespa,KNRE11,BRKNRECTF006,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Kinea,,12005956000165,BR,ativo,knri11,-,-,Fundo (closed end),Bovespa,KNRI11,BRKNRICTF007,-,-,-,-,-,-,Real,-,-,-,-,78.23002,6.3,7.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Largo 13,,11697585000167,BR,ativo,mshp11,-,-,Fundo (closed end),Bovespa,MSHP11,BRMSHPCTF008,-,-,-,-,-,-,Real,-,-,-,-,40.514587254,6.5,3.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Lourdes,,8014513000163,BR,ativo,nslu11b,-,-,Fundo (closed end),Bovespa,NSLU11B,BRNSLUCTF008,-,-,-,-,-,-,Real,-,-,-,-,20.04029877,13.9,9.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Max Ren,,97521225000125,BR,ativo,mxrf11,-,-,Fundo (closed end),Bovespa,MXRF11,BRMXRFCTF008,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Max Ret,,11274415000170,BR,ativo,maxr11,-,-,Fundo (closed end),Bovespa,MAXR11B,BRMAXRCTF009,-,-,-,-,-,-,Real,-,-,-,-,99.394437,9.6,10.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Memorial,,1633741000172,BR,ativo,fmof11,-,-,Fundo (closed end),Bovespa,FMOF11,BRFMOFCTF010,-,-,-,-,-,-,Real,-,-,-,-,7.25,5.5,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Merc BR,,13500306000159,BR,ativo,mbfr11,-,-,Fundo (closed end),Bovespa,MBRF11,BRMBRFCTF004,-,-,-,-,-,-,Real,-,-,-,-,34.87,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Msl 13,,12820365000141,BR,ativo,mslf11b,-,-,Fundo (closed end),Bovespa,MSLF11B,BRMSLFCTF001,-,-,-,-,-,-,Real,-,-,-,-,24.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Mtgestao,,10456810000100,BR,ativo,drit11B,-,-,Fundo (closed end),Bovespa,DRIT11B,BRDRITCTF009,-,-,-,-,-,-,Real,-,-,-,-,1.528836721,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Olimpia,,15296696000112,BR,ativo,vlol,-,-,Fundo (closed end),Bovespa,VLOL11,BRVLOLCTF009,-,-,-,-,-,-,Real,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FII Opportun,,1235622000161,BR,ativo,ftce11b,-,-,Fundo (closed end),Bovespa,FTCE11B,BRFTCECTF005,-,-,-,-,-,-,Real,-,-,-,-,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
